DONG_CODE,GU,DONG,AREA,TRANSPORT,SECURITY,HEALTH,CONVENIENCE,EDUCATION,PARENTING,MZ_POP_CNT,COLIVING_NUM,VEGAN_CNT,KIDS_NUM,PARK_NUM,STARBUCKS_NUM,MC_NUM,NOISE_VIBRATION_NUM,SAFE_DLVR_NUM,LEISURE_NUM,GYM_NUM,GOLF_NUM,CAR_SHR_NUM,ANI_HSPT_NUM,km_cluster
1150057000,강서구,화곡4동,0.82,12.675,40.75,49.3125,20.13125,31.662499999999998,41.875,6123,0.0,2.75,0.625,0.25,0.75,0.125,168.5,1.125,2.875,7.0,2.0,4.75,2.25,10
1150059000,강서구,화곡본동,0.98,17.325000000000003,40.75,49.3125,20.13125,31.662499999999998,41.875,12546,0.0,2.75,0.625,0.25,0.75,0.125,168.5,1.125,2.875,7.0,2.0,4.75,2.25,10
1150059100,강서구,화곡6동,1.11,18.255000000000003,40.75,49.3125,20.13125,31.662499999999998,41.875,8822,0.0,2.75,0.625,0.25,0.75,0.125,168.5,1.125,2.875,7.0,2.0,4.75,2.25,10
1150059300,강서구,화곡8동,0.53,13.605000000000002,40.75,49.3125,20.13125,31.662499999999998,41.875,7987,0.0,2.75,0.625,0.25,0.75,0.125,168.5,1.125,2.875,7.0,2.0,4.75,2.25,6
1150060300,강서구,가양1동,4.7,35.99,33.75,63.775,37.0825,49.457499999999996,87.0,17036,0.0,4.5,0.75,0.5,1.75,0.0,674.0,0.0,2.25,20.0,3.25,5.25,2.25,3
1150060400,강서구,가양2동,1.0,6.6450000000000005,8.0,18.6,7.24,8.5825,14.5,3928,0.0,0.5,0.25,0.5,0.0,0.0,337.0,0.0,0.25,5.0,1.25,2.75,0.75,3
1150060500,강서구,가양3동,0.5,11.295,8.0,18.6,7.24,8.5825,14.5,4691,0.0,0.5,0.25,0.5,0.0,0.0,337.0,0.0,0.25,5.0,1.25,2.75,0.75,10
1150061100,강서구,발산1동,2.94,43.865,51.75,95.685,49.1225,146.82999999999998,108.0,8679,0.0,7.0,1.5,0.5,2.75,0.0,2359.0,1.0,2.5,23.0,5.0,7.0,4.5,10
1150061500,강서구,우장산동,1.36,20.505000000000003,64.75,99.82249999999999,36.651250000000005,136.9175,77.375,10389,0.0,4.75,1.625,0.75,1.75,0.125,842.5,2.125,3.375,15.0,5.0,7.25,5.25,6
1150062000,강서구,공항동,10.87,42.57,63.25,88.445,60.87,69.41499999999999,109.75,9799,0.0,9.5,2.25,0.5,2.25,0.5,5392.0,0.75,3.5,20.75,5.5,9.75,3.5,3
1150063000,강서구,방화1동,1.48,26.76,63.25,85.565,60.12,69.41499999999999,108.75,11222,0.0,9.5,2.25,0.5,2.25,0.5,1348.0,0.75,3.5,20.75,5.5,8.75,3.5,6
1150064000,강서구,방화2동,6.41,26.245,42.5,25.58,16.2825,21.235,25.75,7261,0.0,3.5,1.75,1.5,0.5,0.0,1685.0,0.25,0.5,3.75,2.0,4.75,1.5,3
1150064100,강서구,방화3동,2.55,15.705000000000002,26.5,25.58,15.5325,21.235,25.75,5973,0.0,3.5,1.75,0.5,0.5,0.0,337.0,0.25,0.5,3.75,2.0,3.75,1.5,3
1153051000,구로구,신도림동,1.47,29.51,79.0,69.4,27.79,75.1,101.0,10498,1.0,2.0,2.0,0.0,3.0,1.0,1935.0,0.0,0.0,8.0,7.0,5.0,5.0,10
1153052000,구로구,구로1동,1.02,10.744000000000002,147.8,61.519999999999996,29.254000000000005,27.38,71.2,6607,0.0,2.8,0.4,0.0,1.2,0.2,387.0,1.2,2.0,7.8,4.0,7.8,1.4,8
1153053000,구로구,구로2동,1.76,22.834,147.8,61.519999999999996,29.254000000000005,27.38,71.2,7804,0.0,2.8,0.4,0.0,1.2,0.2,387.0,1.2,2.0,7.8,4.0,7.8,1.4,8
1153054000,구로구,구로3동,1.02,22.834,147.8,61.519999999999996,29.254000000000005,27.38,71.2,9567,0.0,2.8,0.4,0.0,1.2,0.2,387.0,1.2,2.0,7.8,4.0,7.8,1.4,8
1153055000,구로구,구로4동,0.46,13.534,147.8,61.519999999999996,29.254000000000005,27.38,71.2,6501,0.0,2.8,0.4,0.0,1.2,0.2,387.0,1.2,2.0,7.8,4.0,7.8,1.4,5
1153056000,구로구,구로5동,1.03,17.254,147.8,61.519999999999996,29.254000000000005,27.38,71.2,11293,0.0,2.8,0.4,0.0,1.2,0.2,387.0,1.2,2.0,7.8,4.0,7.8,1.4,8
1153059500,구로구,가리봉동,0.4,3.7800000000000002,209.0,18.22,8.41,3.8999999999999995,11.0,3732,0.0,0.0,0.0,0.0,0.0,0.0,1935.0,1.0,1.0,1.0,0.0,2.0,0.0,8
1153072000,구로구,고척1동,1.16,19.830000000000002,159.5,45.339999999999996,23.095,37.15,92.5,6003,0.0,2.0,1.5,0.5,0.5,0.5,967.5,1.0,0.5,6.5,7.0,3.5,2.5,10
1153073000,구로구,고척2동,1.02,20.76,159.5,45.339999999999996,23.095,37.15,92.5,6634,0.0,2.0,1.5,0.5,0.5,0.5,967.5,1.0,0.5,6.5,7.0,3.5,2.5,10
1153074000,구로구,개봉1동,1.31,21.61,96.66666666666664,40.39333333333333,17.083333333333332,32.33666666666666,77.33333333333334,9706,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,645.0,0.3333333333333333,1.0,5.0,1.6666666666666667,3.0,2.0,2
1153075000,구로구,개봉2동,0.8,16.03,96.66666666666664,40.39333333333333,17.083333333333332,32.33666666666666,77.33333333333334,8048,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,645.0,0.3333333333333333,1.0,5.0,1.6666666666666667,3.0,2.0,8
1153076000,구로구,개봉3동,0.81,9.520000000000001,96.66666666666664,40.39333333333333,17.083333333333332,32.33666666666666,77.33333333333334,5244,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,645.0,0.3333333333333333,1.0,5.0,1.6666666666666667,3.0,2.0,8
1153077000,구로구,오류1동,0.59,9.73,145.0,35.76,17.565,23.4,48.5,8619,0.0,0.5,0.0,0.5,1.0,0.0,967.5,0.5,0.0,5.0,1.0,4.0,1.5,8
1153078000,구로구,오류2동,3.2,28.87,168.0,50.98,22.705,57.87,78.5,9526,0.0,1.5,0.0,0.5,1.0,0.0,2902.5,0.5,0.0,7.0,1.0,7.0,2.5,2
1153079000,구로구,수궁동,2.67,28.28,135.0,18.16,20.21,23.05,17.0,6275,0.0,0.0,1.0,1.0,0.0,0.0,3870.0,2.0,0.0,2.0,1.0,3.0,1.0,4
1153080000,구로구,항동,1.4,27.87,13.0,4.76,13.24,25.699999999999996,104.0,5119,0.0,2.0,0.0,1.0,0.0,0.0,1935.0,0.0,0.0,4.0,0.0,0.0,2.0,2
1154551000,금천구,가산동,2.52,71.58000000000001,94.0,98.08,131.04,25.2,29.0,13371,0.0,9.0,4.0,0.0,9.0,4.0,1876.0,1.0,8.0,24.0,13.0,19.0,1.0,9
1154561000,금천구,독산1동,2.09,40.485,135.5,42.33,24.765,26.72,48.5,18066,0.0,0.75,0.75,0.75,0.25,0.0,469.0,1.25,2.25,5.25,3.5,5.25,2.25,2
1154562000,금천구,독산2동,0.6,4.215,135.5,42.33,24.765,26.72,48.5,5665,0.0,0.75,0.75,0.75,0.25,0.0,469.0,1.25,2.25,5.25,3.5,5.25,2.25,6
1154563000,금천구,독산3동,0.92,12.584999999999999,135.5,42.33,24.765,26.72,48.5,8206,0.0,0.75,0.75,0.75,0.25,0.0,469.0,1.25,2.25,5.25,3.5,5.25,2.25,10
1154564000,금천구,독산4동,0.59,8.865,135.5,42.33,24.765,26.72,48.5,4541,0.0,0.75,0.75,0.75,0.25,0.0,469.0,1.25,2.25,5.25,3.5,5.25,2.25,6
1154567000,금천구,시흥1동,1.71,21.854,90.39999999999999,41.891999999999996,14.024,25.446,32.6,9871,0.0,1.0,0.0,0.2,0.4,0.2,375.2,0.8,0.4,4.6,1.2,3.2,1.4,2
1154568000,금천구,시흥2동,1.26,13.484,90.39999999999999,41.891999999999996,14.024,25.446,32.6,4739,0.0,1.0,0.0,0.2,0.4,0.2,375.2,0.8,0.4,4.6,1.2,3.2,1.4,2
1154569000,금천구,시흥3동,1.07,13.484,90.39999999999999,41.891999999999996,14.024,25.446,32.6,2776,0.0,1.0,0.0,0.2,0.4,0.2,375.2,0.8,0.4,4.6,1.2,3.2,1.4,2
1154570000,금천구,시흥4동,0.87,12.553999999999998,90.39999999999999,41.891999999999996,14.024,25.446,32.6,5302,0.0,1.0,0.0,0.2,0.4,0.2,375.2,0.8,0.4,4.6,1.2,3.2,1.4,8
1154571000,금천구,시흥5동,1.39,18.134,90.39999999999999,41.891999999999996,14.024,25.446,32.6,4781,0.0,1.0,0.0,0.2,0.4,0.2,375.2,0.8,0.4,4.6,1.2,3.2,1.4,2
1156051500,영등포구,영등포본동,1.02,13.4,45.64285714285714,39.01571428571428,18.63642857142857,29.82928571428571,58.57142857142858,6455,1.0,4.642857142857142,0.5,0.5,0.1428571428571428,0.1428571428571428,2098.285714285714,1.7142857142857144,0.0,4.857142857142858,2.428571428571429,3.0,2.2142857142857144,8
1156053500,영등포구,영등포동,1.26,20.35,165.5,157.32999999999998,82.17500000000001,55.235,131.0,15481,1.0,23.5,3.5,1.5,8.0,1.0,27744.0,1.0,12.0,14.0,4.0,11.0,5.5,5
1156054000,영등포구,여의동,8.4,38.33,108.0,205.79999999999998,112.15,73.8,150.0,8650,0.0,40.0,0.0,2.0,18.0,1.0,3264.0,0.0,0.0,27.0,25.0,11.0,3.0,3
1156055000,영등포구,당산1동,0.75,15.320000000000002,33.0,43.78,35.99,21.7,33.0,7833,0.0,19.0,0.0,0.0,1.0,0.0,9792.0,1.0,3.0,8.0,4.0,6.0,1.0,6
1156056000,영등포구,당산2동,1.55,21.32,59.0,97.89999999999999,41.489999999999995,73.03999999999999,90.0,15751,2.0,6.0,1.0,1.0,3.0,0.0,13056.0,1.0,0.0,19.0,9.0,7.0,3.0,9
1156058500,영등포구,도림동,0.89,16.11,43.0,21.04,14.88,18.9,16.0,6269,0.0,1.0,0.0,0.0,0.0,0.0,3264.0,1.0,0.0,4.0,2.0,0.0,1.0,2
1156060500,영등포구,문래동,1.49,24.73,37.0,75.34,48.55,62.94,108.0,9600,1.0,20.0,0.0,0.0,3.0,0.0,19584.0,0.0,2.0,15.0,10.0,4.0,2.0,9
1156061000,영등포구,양평1동,0.88,9.070000000000002,36.0,20.509999999999998,22.520000000000003,21.464999999999996,24.5,7697,0.0,4.0,0.0,0.0,1.0,0.5,8160.0,0.0,0.0,5.5,3.0,4.0,2.0,9
1156062000,영등포구,양평2동,3.0,17.26,31.0,33.849999999999994,34.37,27.494999999999997,22.5,9210,0.0,10.0,0.0,0.0,3.0,0.5,17952.0,0.0,0.0,8.5,5.0,1.0,1.0,4
1156063000,영등포구,신길1동,0.66,12.69,24.142857142857146,27.965714285714284,11.721428571428572,20.494285714285713,40.57142857142857,6840,0.0,1.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,466.2857142857143,0.7142857142857143,0.0,3.857142857142857,1.4285714285714286,2.0,1.7142857142857142,8
1156065000,영등포구,신길3동,0.52,13.620000000000001,24.142857142857146,27.965714285714284,11.721428571428572,20.494285714285713,40.57142857142857,4862,0.0,1.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,466.2857142857143,0.7142857142857143,0.0,3.857142857142857,1.4285714285714286,2.0,1.7142857142857142,8
1156066000,영등포구,신길4동,0.38,7.110000000000001,24.142857142857146,27.965714285714284,11.721428571428572,20.494285714285713,40.57142857142857,3567,0.0,1.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,466.2857142857143,0.7142857142857143,0.0,3.857142857142857,1.4285714285714286,2.0,1.7142857142857142,6
1156067000,영등포구,신길5동,0.47,12.16,54.39285714285714,62.92071428571428,22.58892857142857,33.29678571428571,78.82142857142858,2964,0.0,2.392857142857143,0.0,0.0,0.1428571428571428,0.1428571428571428,1282.2857142857142,1.2142857142857144,0.75,5.107142857142858,3.428571428571429,2.75,2.2142857142857144,6
1156068000,영등포구,신길6동,0.65,15.48,24.142857142857146,27.965714285714284,11.721428571428572,20.494285714285713,40.57142857142857,6402,0.0,1.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,466.2857142857143,0.7142857142857143,0.0,3.857142857142857,1.4285714285714286,2.0,1.7142857142857142,8
1156069000,영등포구,신길7동,0.64,16.41,24.142857142857146,27.965714285714284,11.721428571428572,20.494285714285713,40.57142857142857,6053,1.0,1.1428571428571428,0.0,0.0,0.1428571428571428,0.1428571428571428,466.2857142857143,0.7142857142857143,0.0,3.857142857142857,1.4285714285714286,2.0,1.7142857142857142,8
1156070000,영등포구,대림1동,0.49,9.700000000000001,30.25,34.955,10.8675,12.8025,38.25,4494,0.0,1.25,0.0,0.0,0.0,0.0,816.0,0.5,0.75,1.25,2.0,0.75,0.5,8
1156071000,영등포구,대림2동,0.55,6.910000000000001,30.25,34.955,10.8675,12.8025,38.25,4860,0.0,1.25,0.0,0.0,0.0,0.0,816.0,0.5,0.75,1.25,2.0,0.75,0.5,8
1156072000,영등포구,대림3동,0.95,19.0,30.25,34.955,10.8675,12.8025,38.25,7072,0.0,1.25,0.0,0.0,0.0,0.0,816.0,0.5,0.75,1.25,2.0,0.75,0.5,2
1159051000,동작구,노량진1동,1.58,28.340000000000003,69.5,41.44,22.630000000000003,71.69999999999999,29.5,11161,0.0,3.5,0.0,0.5,1.0,0.5,3801.0,1.5,3.5,6.5,0.0,4.5,0.5,8
1159052000,동작구,노량진2동,0.64,6.76,50.5,32.739999999999995,18.11,55.49999999999999,16.5,4264,0.0,3.5,0.0,0.5,1.0,0.5,1267.0,1.5,3.5,5.5,0.0,2.5,0.5,10
1159053000,동작구,상도1동,1.51,20.295,93.0,76.56,32.515,48.894999999999996,37.5,16715,0.0,7.75,0.25,0.25,1.75,0.25,3167.5,1.25,0.5,7.75,2.5,8.25,3.25,8
1159054000,동작구,상도2동,0.98,17.375000000000004,63.0,47.0,15.015,31.695,31.5,9079,0.0,4.75,0.25,0.25,0.75,0.25,633.5,1.25,0.5,4.75,2.5,5.25,1.25,8
1159055000,동작구,상도3동,0.6,19.235000000000003,63.0,47.0,15.015,31.695,31.5,8287,0.0,4.75,0.25,0.25,0.75,0.25,633.5,1.25,0.5,4.75,2.5,5.25,1.25,6
1159056000,동작구,상도4동,0.75,20.165000000000003,63.0,47.0,15.015,31.695,31.5,9369,0.0,4.75,0.25,0.25,0.75,0.25,633.5,1.25,0.5,4.75,2.5,5.25,1.25,8
1159060500,동작구,흑석동,1.68,26.770000000000003,60.0,71.0,20.47,46.13999999999999,57.0,10751,0.0,11.0,0.0,0.0,1.0,1.0,2534.0,0.0,2.0,5.0,3.0,8.0,2.0,9
1159062000,동작구,사당1동,0.79,8.584000000000001,39.199999999999996,45.824,14.091999999999999,28.948,29.8,10092,0.0,3.4,0.2,0.2,0.6,0.2,506.8,0.8,1.6,3.2,1.8,2.4,1.6,8
1159063000,동작구,사당2동,2.75,13.434000000000001,55.199999999999996,45.824,16.602,31.848,39.8,8145,0.0,3.4,1.2,1.2,0.6,0.2,3040.8,0.8,1.6,4.2,1.8,3.4,1.6,4
1159064000,동작구,사당3동,0.92,13.234,39.199999999999996,45.824,14.091999999999999,28.948,29.8,7157,0.0,3.4,0.2,0.2,0.6,0.2,506.8,0.8,1.6,3.2,1.8,2.4,1.6,8
1159065000,동작구,사당4동,0.38,3.0040000000000004,39.199999999999996,45.824,14.091999999999999,28.948,29.8,4960,0.0,3.4,0.2,0.2,0.6,0.2,506.8,0.8,1.6,3.2,1.8,2.4,1.6,6
1159065100,동작구,사당5동,0.57,15.094000000000001,39.199999999999996,45.824,14.091999999999999,28.948,29.8,4771,0.0,3.4,0.2,0.2,0.6,0.2,506.8,0.8,1.6,3.2,1.8,2.4,1.6,10
1159066000,동작구,대방동,1.55,39.800000000000004,72.0,75.28,22.13,102.5,54.0,11651,0.0,9.0,2.0,1.0,0.0,0.0,2534.0,1.0,2.0,13.0,5.0,6.0,2.0,10
1159067000,동작구,신대방1동,0.62,6.5,43.0,41.55,17.509999999999998,33.035,32.0,6766,0.0,4.0,0.5,0.5,0.5,0.0,1267.0,0.5,0.5,6.5,5.0,4.0,0.0,10
1159068000,동작구,신대방2동,1.03,10.22,43.0,41.55,17.509999999999998,33.035,32.0,7235,0.0,4.0,0.5,0.5,0.5,0.0,1267.0,0.5,0.5,6.5,5.0,4.0,0.0,9
1162052500,관악구,보라매동,0.76,13.666666666666668,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,9047,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,10
1162054500,관악구,청림동,0.3,6.226666666666667,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,4347,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,5
1162056500,관악구,성현동,0.68,14.596666666666668,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,7478,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,10
1162057500,관악구,행운동,0.72,6.226666666666667,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,13752,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,10
1162058500,관악구,낙성대동,2.27,13.666666666666668,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,9481,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,3
1162059500,관악구,청룡동,1.18,8.086666666666666,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,19048,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,8
1162060500,관악구,은천동,0.78,21.106666666666666,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,10641,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,8
1162061500,관악구,중앙동,0.39,8.086666666666666,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,7657,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,5
1162062500,관악구,인헌동,1.08,11.806666666666667,37.22222222222222,48.92,21.00333333333333,30.787777777777777,37.66666666666667,10980,0.0,3.2222222222222223,0.3333333333333333,0.0,0.7777777777777778,0.0,282.44444444444446,0.5555555555555556,0.5555555555555556,7.888888888888889,2.888888888888889,3.888888888888889,1.6666666666666667,8
1162063000,관악구,남현동,3.27,8.49,12.0,35.26,18.23,18.599999999999998,14.0,7680,0.0,1.0,1.0,0.0,1.0,0.0,2542.0,1.0,0.0,5.0,2.0,5.0,1.0,3
1162064500,관악구,서원동,0.65,10.571818181818182,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,11357,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1162065500,관악구,신원동,0.55,5.921818181818182,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,7787,1.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1162066500,관악구,서림동,0.99,11.501818181818182,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,10491,1.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1162068500,관악구,신사동,0.64,12.431818181818182,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,10398,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1162069500,관악구,신림동,0.54,73.81181818181818,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,14890,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,6
1162071500,관악구,난향동,0.8,8.711818181818183,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,3535,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1162072500,관악구,조원동,0.67,13.361818181818183,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,7620,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1162073500,관악구,대학동,8.3,27.311818181818182,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,12007,1.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,3
1162074500,관악구,삼성동,2.66,15.221818181818183,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,5050,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,3
1162076500,관악구,미성동,1.38,17.081818181818182,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,9074,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,2
1162077500,관악구,난곡동,0.96,8.711818181818183,43.0,37.05090909090909,20.03363636363636,20.84272727272727,20.0,7743,0.0,1.818181818181818,0.1818181818181818,0.1818181818181818,0.3636363636363636,0.0909090909090909,231.0909090909091,0.9090909090909092,1.0909090909090908,6.0,1.2727272727272727,3.636363636363636,1.181818181818182,8
1165051000,서초구,서초1동,1.42,24.255,42.25,163.82999999999998,50.489999999999995,93.60749999999999,72.75,6408,3.0,12.25,1.0,0.0,5.25,0.75,1046.75,0.0,2.5,30.0,16.75,9.25,3.0,7
1165052000,서초구,서초2동,1.24,29.835,42.25,163.82999999999998,50.489999999999995,93.60749999999999,72.75,8673,2.0,12.25,1.0,0.0,5.25,0.75,1046.75,0.0,2.5,30.0,16.75,9.25,3.0,7
1165053000,서초구,서초3동,2.93,41.62833333333334,64.58333333333334,207.08999999999997,69.5,144.05749999999995,112.25,11154,2.0,17.916666666666668,1.1666666666666667,0.0,6.75,0.9166666666666666,1744.5833333333337,0.3333333333333333,3.0,39.333333333333336,22.416666666666668,12.083333333333334,5.833333333333334,9
1165053100,서초구,서초4동,0.88,30.765,42.25,163.82999999999998,50.489999999999995,93.60749999999999,72.75,7031,0.0,12.25,1.0,0.0,5.25,0.75,1046.75,0.0,2.5,30.0,16.75,9.25,3.0,5
1165054000,서초구,잠원동,1.76,20.92,32.0,79.67999999999999,17.945,100.92,54.0,6856,0.0,2.0,0.0,0.0,2.5,0.0,2093.5,0.0,0.5,8.0,6.5,2.5,2.5,2
1165055000,서초구,반포본동,1.01,5.845000000000001,30.25,51.89,19.752499999999998,77.27749999999999,48.25,407,0.0,4.25,0.5,0.0,2.25,0.0,1046.75,0.5,0.0,9.75,6.0,3.0,2.75,9
1165056000,서초구,반포1동,1.0,17.005000000000003,30.25,51.89,19.752499999999998,77.27749999999999,48.25,10054,0.0,4.25,0.5,0.0,2.25,0.0,1046.75,0.5,0.0,9.75,6.0,3.0,2.75,10
1165057000,서초구,반포2동,1.35,14.215,30.25,51.89,19.752499999999998,77.27749999999999,48.25,2651,0.0,4.25,0.5,0.0,2.25,0.0,1046.75,0.5,0.0,9.75,6.0,3.0,2.75,9
1165058000,서초구,반포3동,1.28,11.620000000000001,32.0,79.67999999999999,17.945,100.92,54.0,4831,0.0,2.0,0.0,0.0,2.5,0.0,2093.5,0.0,0.5,8.0,6.5,2.5,2.5,9
1165058100,서초구,반포4동,1.43,18.865000000000002,30.25,51.89,19.752499999999998,77.27749999999999,48.25,4794,0.0,4.25,0.5,0.0,2.25,0.0,1046.75,0.5,0.0,9.75,6.0,3.0,2.75,9
1165059000,서초구,방배본동,0.67,13.653333333333336,22.333333333333336,43.26,19.009999999999998,50.449999999999996,39.5,4991,0.0,5.666666666666667,0.1666666666666666,0.0,1.5,0.1666666666666666,697.8333333333334,0.3333333333333333,0.5,9.333333333333334,5.666666666666667,2.833333333333333,2.833333333333333,7
1165060000,서초구,방배1동,0.7,13.653333333333336,22.333333333333336,43.26,19.009999999999998,50.449999999999996,39.5,5216,0.0,5.666666666666667,0.1666666666666666,0.0,1.5,0.1666666666666666,697.8333333333334,0.3333333333333333,0.5,9.333333333333334,5.666666666666667,2.833333333333333,2.833333333333333,7
1165061000,서초구,방배2동,1.93,19.233333333333334,22.333333333333336,43.26,19.009999999999998,50.449999999999996,39.5,5569,0.0,5.666666666666667,0.1666666666666666,0.0,1.5,0.1666666666666666,697.8333333333334,0.3333333333333333,0.5,9.333333333333334,5.666666666666667,2.833333333333333,2.833333333333333,2
1165062000,서초구,방배3동,2.4,24.813333333333333,22.333333333333336,43.26,19.009999999999998,50.449999999999996,39.5,4735,0.0,5.666666666666667,0.1666666666666666,0.0,1.5,0.1666666666666666,697.8333333333334,0.3333333333333333,0.5,9.333333333333334,5.666666666666667,2.833333333333333,2.833333333333333,2
1165062100,서초구,방배4동,0.98,17.373333333333335,22.333333333333336,43.26,19.009999999999998,50.449999999999996,39.5,6391,0.0,5.666666666666667,0.1666666666666666,0.0,1.5,0.1666666666666666,697.8333333333334,0.3333333333333333,0.5,9.333333333333334,5.666666666666667,2.833333333333333,2.833333333333333,10
1165065100,서초구,양재1동,5.76,44.480000000000004,57.5,88.67999999999999,59.49,93.83999999999999,91.0,11575,0.0,9.0,0.5,2.0,1.5,1.0,6280.5,1.5,1.0,18.0,10.5,12.0,4.5,2
1165065200,서초구,양재2동,7.58,31.040000000000003,34.5,56.239999999999995,43.69,38.6,42.0,7679,0.0,8.0,0.5,2.0,1.5,1.0,6280.5,1.5,1.0,10.0,9.5,9.0,2.5,3
1165066000,서초구,내곡동,12.68,34.63,14.0,19.919999999999998,13.16,20.07,52.0,4340,0.0,2.0,0.0,2.0,1.0,0.0,12561.0,0.0,0.0,0.0,0.0,0.0,1.0,3
