,SUBWAY_NUM,STARBUCKS_NUM,SPORT_NUM,SAFE_DLVR_NUM,MC_NUM,KINDER_NUM,KIDS_NUM,GYM_NUM,GOLF_NUM,ACADEMY_NUM,ANIMAL_HSPT_NUM,BIKE_NUM,CAFE,CAR_SHR_NUM,CCTV_NUM,CHILD_MED_NUM,CON_NUM,DPTM_NUM,GU,DONG,DONG_CODE,BUS_CNT
189,1.0,0.0,0.0,1.0,0.0,20.0,0.0,3.0,5.0,42.0,6.0,3.0,10.0,5.0,62.0,18.0,5.0,0.0,은평구,증산동,1138064000,9.0
190,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,3.0,8.0,1.0,24.0,13.0,3.0,0.0,은평구,수색동,1138065000,10.0
191,0.0,2.0,0.0,0.0,0.0,170.0,2.0,7.0,4.0,177.0,12.0,33.0,54.0,12.0,34.0,37.0,13.0,0.0,은평구,진관동,1138069000,50.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,47.0,4.0,4.0,13.0,5.0,13.0,5.0,4.0,0.0,서대문구,천연동,1141052000,25.0
193,0.0,0.5,0.0,1.0,0.0,35.0,0.0,0.5,0.0,22.5,3.0,1.5,11.5,2.0,14.5,0.0,7.0,0.0,서대문구,북아현동,1141055500,15.0
194,0.0,3.5,0.0,1.0,0.0,35.0,0.0,3.5,4.0,29.5,3.0,10.5,54.5,9.0,30.5,0.0,20.0,0.0,서대문구,충현동,1141056500,26.0
195,2.0,11.0,0.0,1.0,1.0,0.0,2.0,11.0,0.0,71.0,0.0,16.0,157.0,20.0,59.0,4.0,41.0,1.0,서대문구,신촌동,1141058500,18.0
196,0.0,2.0,0.0,1.0,0.0,10.0,0.0,11.0,1.0,64.0,8.0,13.0,91.0,4.0,55.0,4.0,27.0,0.0,서대문구,연희동,1141061500,38.0
197,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,20.0,0.0,3.3333333333333335,1.3333333333333333,43.666666666666664,2.0,2.0,13.333333333333334,2.6666666666666665,25.0,10.333333333333334,9.666666666666666,0.0,서대문구,홍제1동,1141062000,15.0
198,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,20.0,0.0,3.3333333333333335,1.3333333333333333,43.666666666666664,2.0,2.0,13.333333333333334,2.6666666666666665,25.0,10.333333333333334,9.666666666666666,0.0,서대문구,홍제3동,1141064000,24.0
199,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,20.0,0.0,3.3333333333333335,1.3333333333333333,43.666666666666664,2.0,2.0,13.333333333333334,2.6666666666666665,25.0,10.333333333333334,9.666666666666666,0.0,서대문구,홍제2동,1141065500,4.0
200,0.0,0.0,0.0,1.5,0.0,30.0,0.0,3.0,3.0,53.5,2.0,5.5,21.5,4.0,33.0,2.5,17.5,0.0,서대문구,홍은1동,1141066000,17.0
201,0.0,0.0,0.0,1.5,0.0,30.0,0.0,3.0,3.0,53.5,2.0,5.5,21.5,4.0,33.0,2.5,17.5,0.0,서대문구,홍은2동,1141068500,35.0
202,0.0,1.0,0.0,2.0,0.5,45.0,0.5,4.0,0.5,47.0,5.0,7.0,28.0,5.0,17.0,5.5,12.0,0.0,서대문구,남가좌1동,1141069000,8.0
203,0.0,1.0,0.0,2.0,0.5,45.0,0.5,4.0,0.5,47.0,5.0,7.0,28.0,5.0,17.0,5.5,12.0,0.0,서대문구,남가좌2동,1141070000,13.0
204,0.0,0.5,0.0,0.0,0.0,0.0,0.5,5.0,0.0,64.0,5.0,7.0,19.5,3.0,24.5,7.0,12.0,0.0,서대문구,북가좌1동,1141071000,10.0
205,0.0,0.5,0.0,0.0,0.0,0.0,0.5,5.0,0.0,64.0,5.0,7.0,19.5,3.0,24.5,7.0,12.0,0.0,서대문구,북가좌2동,1141072000,10.0
206,1.0,1.8333333333333333,0.0,0.0,0.0,53.333333333333336,1.0,7.333333333333333,3.0,72.16666666666666,7.666666666666666,3.666666666666667,30.666666666666668,5.166666666666666,70.33333333333334,6.833333333333333,10.166666666666666,0.0,마포구,아현동,1144055500,18.0
207,1.0,3.833333333333333,0.0,0.3333333333333333,0.0,46.666666666666664,1.0,12.666666666666666,5.666666666666667,82.5,9.0,5.333333333333334,48.666666666666664,10.5,76.33333333333334,13.833333333333332,13.166666666666666,0.0,마포구,공덕동,1144056500,19.0
208,0.0,1.0,0.0,0.3333333333333333,0.0,6.666666666666667,0.0,3.6666666666666665,3.0,20.833333333333332,1.3333333333333333,1.5,16.833333333333332,4.333333333333334,23.166666666666668,4.5,5.666666666666666,0.0,마포구,도화동,1144058500,22.0
209,0.3333333333333333,2.3333333333333335,0.0,0.6666666666666666,0.0,43.333333333333336,0.0,10.333333333333334,8.0,95.5,6.0,5.5,40.166666666666664,7.0,93.16666666666667,9.5,16.666666666666668,0.0,마포구,용강동,1144059000,8.0
210,0.8333333333333333,1.3333333333333333,0.0,1.3333333333333333,0.0,8.333333333333334,0.0,6.333333333333333,1.6666666666666665,73.66666666666666,4.666666666666666,7.666666666666667,33.5,5.166666666666666,44.83333333333333,3.0,10.333333333333332,0.0,마포구,대흥동,1144060000,19.0
211,0.0,0.3333333333333333,0.0,0.0,0.0,33.333333333333336,0.0,4.333333333333333,2.0,38.666666666666664,4.666666666666666,2.666666666666667,20.666666666666668,3.6666666666666665,41.333333333333336,3.333333333333333,6.666666666666666,0.0,마포구,염리동,1144061000,10.0
212,0.3333333333333333,0.8333333333333333,0.0,0.8333333333333333,0.0,13.333333333333334,0.0,5.333333333333333,2.6666666666666665,74.16666666666666,3.6666666666666665,6.666666666666667,25.0,5.166666666666666,50.83333333333333,2.5,9.833333333333332,0.0,마포구,신수동,1144063000,15.0
213,0.0,2.0,0.0,0.0,0.0,35.0,0.0,9.5,5.0,76.0,4.0,5.0,42.0,6.0,62.0,4.0,14.0,0.0,마포구,서강동,1144065500,27.0
214,0.5,8.5,0.0,3.5,1.0,10.0,1.0,39.5,4.0,213.5,19.0,12.0,254.5,24.0,125.0,7.5,50.5,0.0,마포구,서교동,1144066000,41.0
215,0.0,2.0,0.0,0.0,0.0,20.0,0.0,11.0,1.0,30.0,4.0,7.0,67.0,5.0,58.0,13.0,12.0,0.0,마포구,합정동,1144068000,20.0
216,0.0,0.5,2.5,0.5,0.5,15.0,0.5,4.5,0.5,38.0,5.0,3.5,41.5,6.5,46.0,5.0,11.0,0.0,마포구,망원1동,1144069000,13.0
217,0.0,0.5,2.5,0.5,0.5,15.0,0.5,4.5,0.5,38.0,5.0,3.5,41.5,6.5,46.0,5.0,11.0,0.0,마포구,망원2동,1144070000,18.0
218,0.0,0.0,0.0,2.0,0.0,10.0,0.0,4.0,0.0,18.0,0.0,3.0,90.0,3.0,58.0,3.0,15.0,0.0,마포구,연남동,1144071000,16.0
219,0.0,0.0,0.5,1.0,0.0,10.0,2.0,4.5,3.5,49.0,5.0,7.5,23.0,8.0,57.0,3.0,12.5,0.0,마포구,성산1동,1144072000,9.0
220,0.0,0.0,0.5,1.0,0.0,10.0,2.0,5.5,3.5,79.0,5.0,7.5,27.0,9.0,75.0,5.0,15.5,0.0,마포구,성산2동,1144073000,20.0
221,0.0,5.0,3.0,1.0,1.0,110.0,0.0,17.0,6.0,105.0,8.0,28.0,100.0,21.0,58.0,9.0,20.0,0.0,마포구,상암동,1144074000,55.0
222,0.4,2.0,0.2,0.8,0.2,16.0,1.0,13.2,5.0,210.4,8.4,9.0,36.6,5.2,34.6,35.6,13.0,0.4,양천구,목1동,1147051000,10.0
223,0.4,2.0,0.2,0.8,0.2,16.0,1.0,13.2,5.0,210.4,8.4,9.0,36.6,5.2,34.6,35.6,13.0,0.4,양천구,목2동,1147052000,13.0
224,0.4,2.0,0.2,0.8,0.2,16.0,1.0,13.2,5.0,210.4,8.4,9.0,36.6,5.2,34.6,35.6,13.0,0.4,양천구,목3동,1147053000,9.0
225,0.4,2.0,0.2,0.8,0.2,16.0,1.0,13.2,5.0,210.4,8.4,9.0,36.6,5.2,34.6,35.6,13.0,0.4,양천구,목4동,1147054000,8.0
226,0.4,2.0,0.2,0.8,0.2,16.0,1.0,13.2,5.0,210.4,8.4,9.0,36.6,5.2,34.6,35.6,13.0,0.4,양천구,목5동,1147055000,21.0
227,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월1동,1147056000,8.0
228,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월2동,1147057000,8.0
229,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월3동,1147058000,4.0
230,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월4동,1147059000,6.0
231,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월5동,1147060000,6.0
232,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월6동,1147061000,7.0
233,0.0,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.2857142857142857,14.285714285714286,0.2857142857142857,1.8571428571428572,1.7142857142857142,33.714285714285715,3.4285714285714284,4.142857142857143,12.857142857142858,2.2857142857142856,26.285714285714285,17.857142857142858,9.142857142857142,0.0,양천구,신월7동,1147061100,15.0
234,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,36.666666666666664,0.6666666666666666,8.166666666666666,4.5,144.0,5.333333333333333,7.333333333333333,26.5,4.333333333333333,25.833333333333332,14.0,12.0,0.0,양천구,신정1동,1147062000,10.0
235,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,36.666666666666664,0.6666666666666666,8.166666666666666,4.5,144.0,5.333333333333333,7.333333333333333,26.5,4.333333333333333,25.833333333333332,14.0,12.0,0.0,양천구,신정2동,1147063000,8.0
236,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,36.666666666666664,0.6666666666666666,8.166666666666666,4.5,144.0,5.333333333333333,7.333333333333333,26.5,4.333333333333333,25.833333333333332,14.0,12.0,0.0,양천구,신정3동,1147064000,33.0
237,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,36.666666666666664,0.6666666666666666,8.166666666666666,4.5,144.0,5.333333333333333,7.333333333333333,26.5,4.333333333333333,25.833333333333332,14.0,12.0,0.0,양천구,신정4동,1147065000,5.0
238,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,36.666666666666664,0.6666666666666666,8.166666666666666,4.5,144.0,5.333333333333333,7.333333333333333,26.5,4.333333333333333,25.833333333333332,14.0,12.0,0.0,양천구,신정6동,1147067000,9.0
239,0.5,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,36.666666666666664,0.6666666666666666,8.166666666666666,4.5,144.0,5.333333333333333,7.333333333333333,26.5,4.333333333333333,25.833333333333332,14.0,12.0,0.0,양천구,신정7동,1147068000,8.0
240,0.0,2.0,0.0,0.0,1.0,45.0,4.25,20.0,9.25,142.25,7.5,16.0,62.5,5.75,34.0,47.5,18.5,0.0,강서구,염창동,1150051000,26.0
241,0.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,23.333333333333332,0.6666666666666666,12.333333333333334,6.333333333333333,62.333333333333336,3.3333333333333335,7.0,46.666666666666664,5.0,27.0,26.333333333333332,14.666666666666666,0.0,강서구,등촌1동,1150052000,13.0
242,0.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,23.333333333333332,0.6666666666666666,12.333333333333334,6.333333333333333,62.333333333333336,3.3333333333333335,7.0,46.666666666666664,5.0,27.0,26.333333333333332,14.666666666666666,0.0,강서구,등촌2동,1150053000,9.0
243,0.3333333333333333,1.6666666666666667,0.0,0.0,0.3333333333333333,23.333333333333332,0.6666666666666666,12.333333333333334,6.333333333333333,62.333333333333336,3.3333333333333335,7.0,46.666666666666664,5.0,27.0,26.333333333333332,14.666666666666666,0.0,강서구,등촌3동,1150053500,30.0
244,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡1동,1150054000,13.0
245,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡2동,1150055000,15.0
246,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡3동,1150056000,4.0
247,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡4동,1150057000,13.0
248,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡본동,1150059000,18.0
249,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡6동,1150059100,19.0
250,0.125,0.75,0.0,1.125,0.125,20.0,0.625,7.0,2.0,42.625,4.5,3.5,32.875,4.75,40.125,21.875,13.0,0.0,강서구,화곡8동,1150059300,14.0
251,0.25,1.75,0.5,0.0,0.0,52.5,0.75,20.0,3.25,66.0,4.5,20.75,85.25,5.25,33.75,34.5,17.0,0.0,강서구,가양1동,1150060300,36.0
252,0.0,0.0,0.0,0.0,0.0,5.0,0.25,5.0,1.25,10.25,1.5,5.0,11.5,2.75,8.0,9.5,4.5,0.0,강서구,가양2동,1150060400,6.0
253,0.0,0.0,0.0,0.0,0.0,5.0,0.25,5.0,1.25,10.25,1.5,5.0,11.5,2.75,8.0,9.5,4.5,0.0,강서구,가양3동,1150060500,11.0
254,0.25,2.75,0.5,1.0,0.0,52.5,1.5,23.0,5.0,202.75,9.0,25.25,111.75,7.0,50.75,55.5,23.0,0.0,강서구,발산1동,1150061100,45.0
255,0.125,1.75,0.0,2.125,0.125,25.0,1.625,15.0,5.0,188.625,10.5,10.0,66.875,7.25,63.125,52.375,21.5,0.0,강서구,우장산동,1150061500,21.0
256,2.5,2.25,0.5,0.75,0.5,60.0,2.25,20.75,5.5,91.75,7.0,24.0,123.0,9.75,62.0,49.75,33.0,0.0,강서구,공항동,1150062000,41.0
257,2.5,2.25,0.5,0.75,0.5,60.0,2.25,20.75,5.5,91.75,7.0,24.0,120.0,8.75,62.0,48.75,33.0,0.0,강서구,방화1동,1150063000,24.0
258,2.75,0.5,0.0,0.25,0.0,12.5,1.75,3.75,2.0,27.0,3.0,8.25,30.75,4.75,40.75,13.25,9.0,0.0,강서구,방화2동,1150064000,25.0
259,1.75,0.5,0.0,0.25,0.0,12.5,1.75,3.75,2.0,27.0,3.0,4.25,27.75,3.75,25.75,13.25,9.0,0.0,강서구,방화3동,1150064100,15.0
260,2.0,3.0,1.0,0.0,1.0,40.0,2.0,8.0,7.0,102.0,10.0,9.0,49.0,5.0,78.0,61.0,17.0,1.0,구로구,신도림동,1153051000,29.0
261,0.8,1.4,0.0,1.2,0.2,20.0,0.4,7.8,4.0,35.4,2.8,7.4,44.6,7.8,146.8,51.2,18.6,0.2,구로구,구로1동,1153052000,10.0
262,0.8,1.4,0.0,1.2,0.2,20.0,0.4,7.8,4.0,35.4,2.8,7.4,44.6,7.8,146.8,51.2,18.6,0.2,구로구,구로2동,1153053000,23.0
263,0.8,1.4,0.0,1.2,0.2,20.0,0.4,7.8,4.0,35.4,2.8,7.4,44.6,7.8,146.8,51.2,18.6,0.2,구로구,구로3동,1153054000,23.0
264,0.8,1.4,0.0,1.2,0.2,20.0,0.4,7.8,4.0,35.4,2.8,7.4,44.6,7.8,146.8,51.2,18.6,0.2,구로구,구로4동,1153055000,13.0
265,0.8,1.4,0.0,1.2,0.2,20.0,0.4,7.8,4.0,35.4,2.8,7.4,44.6,7.8,146.8,51.2,18.6,0.2,구로구,구로5동,1153056000,17.0
266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,9.0,2.0,208.0,11.0,7.0,0.0,구로구,가리봉동,1153059500,4.0
267,0.0,0.5,1.0,1.0,0.5,50.0,1.5,6.5,7.0,46.5,5.0,5.0,23.5,3.5,157.0,42.5,16.5,0.0,구로구,고척1동,1153072000,21.0
268,0.0,0.5,1.0,1.0,0.5,50.0,1.5,6.5,7.0,46.5,5.0,5.0,23.5,3.5,157.0,42.5,16.5,0.0,구로구,고척2동,1153073000,22.0
269,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,36.666666666666664,0.6666666666666666,5.0,1.6666666666666667,42.666666666666664,4.0,3.6666666666666665,23.666666666666668,3.0,96.33333333333333,44.0,11.666666666666666,0.0,구로구,개봉1동,1153074000,23.0
270,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,36.666666666666664,0.6666666666666666,5.0,1.6666666666666667,42.666666666666664,4.0,3.6666666666666665,23.666666666666668,3.0,96.33333333333333,44.0,11.666666666666666,0.0,구로구,개봉2동,1153075000,17.0
271,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,36.666666666666664,0.6666666666666666,5.0,1.6666666666666667,42.666666666666664,4.0,3.6666666666666665,23.666666666666668,3.0,96.33333333333333,44.0,11.666666666666666,0.0,구로구,개봉3동,1153076000,10.0
272,0.0,1.0,0.0,0.5,0.0,10.0,0.0,5.0,1.0,29.5,3.0,6.0,19.5,4.0,144.5,38.5,13.5,0.0,구로구,오류1동,1153077000,9.0
273,0.0,1.0,0.0,0.5,0.0,20.0,0.0,7.0,1.0,73.5,5.0,15.0,29.5,7.0,166.5,58.5,16.5,0.0,구로구,오류2동,1153078000,29.0
274,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,30.0,2.0,4.0,21.0,3.0,134.0,17.0,17.0,0.0,구로구,수궁동,1153079000,28.0
275,0.0,0.0,0.0,0.0,0.0,100.0,0.0,4.0,0.0,34.0,4.0,15.0,16.0,0.0,13.0,4.0,11.0,0.0,구로구,항동,1153080000,29.0
276,3.0,9.0,0.0,1.0,4.0,10.0,4.0,24.0,13.0,36.0,2.0,27.0,212.0,19.0,93.0,19.0,85.0,0.0,금천구,가산동,1154551000,72.0
277,0.0,0.25,0.0,1.25,0.0,40.0,0.75,5.25,3.5,32.25,4.5,8.25,30.5,5.25,134.75,11.0,18.25,0.0,금천구,독산1동,1154561000,43.0
278,0.0,0.25,0.0,1.25,0.0,40.0,0.75,5.25,3.5,32.25,4.5,8.25,30.5,5.25,134.75,11.0,18.25,0.0,금천구,독산2동,1154562000,4.0
279,0.0,0.25,0.0,1.25,0.0,40.0,0.75,5.25,3.5,32.25,4.5,8.25,30.5,5.25,134.75,11.0,18.25,0.0,금천구,독산3동,1154563000,13.0
280,0.0,0.25,0.0,1.25,0.0,40.0,0.75,5.25,3.5,32.25,4.5,8.25,30.5,5.25,134.75,11.0,18.25,0.0,금천구,독산4동,1154564000,9.0
281,0.2,0.4,0.0,0.8,0.2,20.0,0.0,4.6,1.2,31.6,2.8,4.4,17.6,3.2,89.8,12.6,10.2,0.0,금천구,시흥1동,1154567000,23.0
282,0.2,0.4,0.0,0.8,0.2,20.0,0.0,4.6,1.2,31.6,2.8,4.4,17.6,3.2,89.8,12.6,10.2,0.0,금천구,시흥2동,1154568000,14.0
283,0.2,0.4,0.0,0.8,0.2,20.0,0.0,4.6,1.2,31.6,2.8,4.4,17.6,3.2,89.8,12.6,10.2,0.0,금천구,시흥3동,1154569000,14.0
284,0.2,0.4,0.0,0.8,0.2,20.0,0.0,4.6,1.2,31.6,2.8,4.4,17.6,3.2,89.8,12.6,10.2,0.0,금천구,시흥4동,1154570000,13.0
285,0.2,0.4,0.0,0.8,0.2,20.0,0.0,4.6,1.2,31.6,2.8,4.4,17.6,3.2,89.8,12.6,10.2,0.0,금천구,시흥5동,1154571000,19.0
286,0.9285714285714286,0.14285714285714285,0.5,1.7142857142857144,0.14285714285714285,32.85714285714286,0.5,4.857142857142858,2.428571428571429,39.0,4.428571428571429,6.357142857142858,27.357142857142858,3.0,44.57142857142857,25.714285714285715,12.857142857142858,0.5,영등포구,영등포본동,1156051500,13.0
287,1.5,8.0,0.5,1.0,1.0,30.0,3.5,14.0,4.0,75.0,11.0,18.5,147.5,11.0,161.0,101.0,47.0,1.5,영등포구,영등포동,1156053500,18.0
288,4.0,19.0,0.0,0.0,1.0,70.0,0.0,27.0,25.0,100.0,6.0,44.0,255.0,11.0,106.0,80.0,53.0,1.0,영등포구,여의동,1156054000,33.0
289,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,31.0,2.0,5.0,53.0,6.0,33.0,33.0,24.0,0.0,영등포구,당산1동,1156055000,14.0
290,2.0,3.0,0.0,1.0,0.0,20.0,1.0,19.0,9.0,99.0,6.0,12.0,67.0,7.0,57.0,70.0,28.0,0.0,영등포구,당산2동,1156056000,20.0
291,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,27.0,2.0,5.0,20.0,0.0,43.0,16.0,10.0,0.0,영등포구,도림동,1156058500,17.0
292,1.0,3.0,2.0,0.0,0.0,30.0,0.0,15.0,10.0,82.0,4.0,8.0,87.0,4.0,36.0,78.0,28.0,0.0,영등포구,문래동,1156060500,25.0
293,0.0,1.0,0.0,0.0,0.5,0.0,0.0,5.5,3.0,28.0,4.0,10.5,35.0,4.0,35.0,24.5,13.5,0.0,영등포구,양평1동,1156061000,8.0
294,1.0,3.0,5.0,0.0,0.5,0.0,0.0,8.5,5.0,34.0,2.0,7.5,48.0,1.0,31.0,22.5,24.5,0.0,영등포구,양평2동,1156062000,17.0
295,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,22.857142857142858,0.0,3.857142857142857,1.4285714285714286,27.0,3.4285714285714284,2.857142857142857,13.857142857142858,2.0,23.571428571428573,17.714285714285715,8.857142857142858,0.0,영등포구,신길1동,1156063000,13.0
296,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,22.857142857142858,0.0,3.857142857142857,1.4285714285714286,27.0,3.4285714285714284,2.857142857142857,13.857142857142858,2.0,23.571428571428573,17.714285714285715,8.857142857142858,0.0,영등포구,신길3동,1156065000,14.0
297,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,22.857142857142858,0.0,3.857142857142857,1.4285714285714286,27.0,3.4285714285714284,2.857142857142857,13.857142857142858,2.0,23.571428571428573,17.714285714285715,8.857142857142858,0.0,영등포구,신길4동,1156066000,7.0
298,0.9285714285714286,0.14285714285714285,0.5,1.2142857142857144,0.14285714285714285,40.35714285714286,0.0,5.107142857142858,3.428571428571429,42.0,4.428571428571429,5.357142857142858,29.107142857142858,2.75,53.32142857142857,38.464285714285715,16.107142857142858,0.0,영등포구,신길5동,1156067000,12.0
299,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,22.857142857142858,0.0,3.857142857142857,1.4285714285714286,27.0,3.4285714285714284,2.857142857142857,13.857142857142858,2.0,23.571428571428573,17.714285714285715,8.857142857142858,0.0,영등포구,신길6동,1156068000,16.0
300,0.42857142857142855,0.14285714285714285,0.0,0.7142857142857143,0.14285714285714285,22.857142857142858,0.0,3.857142857142857,1.4285714285714286,27.0,3.4285714285714284,2.857142857142857,13.857142857142858,2.0,23.571428571428573,17.714285714285715,8.857142857142858,0.0,영등포구,신길7동,1156069000,17.0
301,0.5,0.0,0.5,0.5,0.0,17.5,0.0,1.25,2.0,15.0,1.0,2.5,15.25,0.75,29.75,20.75,7.25,0.0,영등포구,대림1동,1156070000,10.0
302,0.5,0.0,0.5,0.5,0.0,17.5,0.0,1.25,2.0,15.0,1.0,2.5,15.25,0.75,29.75,20.75,7.25,0.0,영등포구,대림2동,1156071000,7.0
303,0.5,0.0,0.5,0.5,0.0,17.5,0.0,1.25,2.0,15.0,1.0,2.5,15.25,0.75,29.75,20.75,7.25,0.0,영등포구,대림3동,1156072000,20.0
304,1.0,1.0,4.0,1.5,0.5,20.0,0.0,6.5,0.0,96.0,1.0,5.0,43.0,4.5,68.0,9.5,13.5,0.0,동작구,노량진1동,1159051000,28.0
305,1.0,1.0,1.0,1.5,0.5,10.0,0.0,5.5,0.0,78.0,1.0,3.0,39.0,2.5,50.0,6.5,9.5,0.0,동작구,노량진2동,1159052000,6.0
306,0.5,1.75,0.0,1.25,0.25,20.0,0.25,7.75,2.5,65.25,6.5,3.25,48.5,8.25,92.5,20.0,22.75,0.0,동작구,상도1동,1159053000,20.0
307,0.5,0.75,0.0,1.25,0.25,20.0,0.25,4.75,2.5,43.25,2.5,2.25,22.5,5.25,62.5,14.0,9.75,0.0,동작구,상도2동,1159054000,18.0
308,0.5,0.75,0.0,1.25,0.25,20.0,0.25,4.75,2.5,43.25,2.5,2.25,22.5,5.25,62.5,14.0,9.75,0.0,동작구,상도3동,1159055000,20.0
309,0.5,0.75,0.0,1.25,0.25,20.0,0.25,4.75,2.5,43.25,2.5,2.25,22.5,5.25,62.5,14.0,9.75,0.0,동작구,상도4동,1159056000,21.0
310,0.0,1.0,0.0,0.0,1.0,50.0,0.0,5.0,3.0,58.0,4.0,11.0,41.0,8.0,60.0,7.0,11.0,0.0,동작구,흑석동,1159060500,27.0
311,0.6,0.6,0.0,0.8,0.2,18.0,0.2,3.2,1.8,38.2,3.2,2.4,24.8,2.4,38.8,11.8,8.6,0.0,동작구,사당1동,1159062000,8.0
312,0.6,0.6,0.0,0.8,0.2,28.0,1.2,4.2,1.8,42.2,3.2,3.4,27.8,3.4,54.8,11.8,10.6,0.0,동작구,사당2동,1159063000,11.0
313,0.6,0.6,0.0,0.8,0.2,18.0,0.2,3.2,1.8,38.2,3.2,2.4,24.8,2.4,38.8,11.8,8.6,0.0,동작구,사당3동,1159064000,13.0
314,0.6,0.6,0.0,0.8,0.2,18.0,0.2,3.2,1.8,38.2,3.2,2.4,24.8,2.4,38.8,11.8,8.6,0.0,동작구,사당4동,1159065000,2.0
315,0.6,0.6,0.0,0.8,0.2,18.0,0.2,3.2,1.8,38.2,3.2,2.4,24.8,2.4,38.8,11.8,8.6,0.0,동작구,사당5동,1159065100,15.0
316,2.0,0.0,0.0,1.0,0.0,30.0,2.0,13.0,5.0,138.0,4.0,10.0,31.0,6.0,70.0,24.0,15.0,0.0,동작구,대방동,1159066000,40.0
